Date,Open,High,Low,Close,Adj Close
21/10/2020,258.766998,260.196014,256.584015,260.196014,260.196014
22/10/2020,264.464996,265.23999,262.65799,264.951996,264.951996
23/10/2020,264.464996,265.23999,256.459015,260.07901,260.07901
26/10/2020,259.802002,259.802002,259.802002,259.802002,259.802002
27/10/2020,259.802002,272.242004,259.71701,270.941986,270.941986
28/10/2020,270.165009,273.410004,256.286011,259.596008,259.596008
29/10/2020,261.561005,267.345001,256.233002,264.699005,264.699005
30/10/2020,264.234985,267.360992,257.45401,264.459991,264.459991
02/11/2020,264.757996,265.307007,263.848999,264.239014,264.239014
03/11/2020,265.730988,266.289001,265.730988,266.289001,266.289001
04/11/2020,273.375,274.902008,273.375,274.902008,274.902008
05/11/2020,293.941986,294.135986,293.941986,294.053986,294.053986
06/11/2020,293.941986,303.378998,293.84201,298.519989,298.519989
09/11/2020,298.722992,298.722992,295.927002,296.506012,296.506012
10/11/2020,298.364014,298.382996,298.282013,298.382996,298.382996
11/11/2020,306.688995,306.688995,306.154999,306.154999,306.154999
12/11/2020,312.242004,312.661987,311.992004,312.649994,312.649994
13/11/2020,312.242004,315.800995,309.34201,315.212006,315.212006
16/11/2020,319.247986,321.015015,318.908997,320.993011,320.993011
17/11/2020,334.359009,334.496002,334.117004,334.496002,334.496002
18/11/2020,336.971985,337.03299,336.311005,337.03299,337.03299
19/11/2020,339.321014,339.324005,338.447998,339.309998,339.309998
20/11/2020,339.321014,356.44101,336.372009,353.423004,353.423004
23/11/2020,364.40799,366.390015,363.338013,364.792999,364.792999
24/11/2020,376.231995,379.639008,376.231995,378.977997,378.977997
25/11/2020,370.483002,370.483002,364.179993,367.28299,367.28299
27/11/2020,335.618011,341.821014,323.18399,334.294006,334.294006
30/11/2020,379.751007,380.026001,379.751007,380.026001,380.026001
01/12/2020,375.003998,375.175995,370.311005,370.311005,370.311005
02/12/2020,376.196991,376.196991,375.136993,375.153015,375.153015
03/12/2020,382.437012,382.437988,382.437012,382.437988,382.437988
04/12/2020,382.437012,383.764008,365.192993,365.192993,365.192993
07/12/2020,373.902008,373.902008,373.42099,373.654999,373.654999
08/12/2020,364.203003,364.203003,363.501007,363.739014,363.739014
09/12/2020,362.928986,362.928986,362.213013,362.51001,362.51001
10/12/2020,357.67099,357.958008,357.19101,357.447998,357.447998
11/12/2020,357.67099,358.209015,342.869995,352.75,352.75
14/12/2020,374.662994,374.966003,374.662994,374.673004,374.673004
15/12/2020,378.39801,378.713989,378.243988,378.713989,378.713989
16/12/2020,411.511993,412.085999,410.427002,411.88501,411.88501
17/12/2020,436.98999,437.752014,436.380005,437.71701,437.71701
18/12/2020,436.98999,444.292999,428.595001,438.734009,438.734009
21/12/2020,438.442993,438.951996,436.377991,436.393005,436.393005
22/12/2020,442.197998,447.424988,441.351013,447.424988,447.424988
23/12/2020,423.759003,428.789001,423.759003,428.789001,428.789001
24/12/2020,423.759003,440.542999,422.820007,440.372009,440.372009
28/12/2020,504.117004,504.971985,498.295013,504.971985,504.971985
29/12/2020,504.835999,504.835999,503.733002,504.393005,504.393005
30/12/2020,533.682983,534.54303,533.671021,534.54303,534.54303
31/12/2020,536.674011,537.270996,536.192017,536.856018,536.856018
04/01/2021,,,,,
05/01/2021,653.184021,654.447998,652.271973,654.447998,654.447998
06/01/2021,696.78302,696.78302,696.78302,696.78302,696.78302
07/01/2021,752.919006,756.098022,749.794983,749.794983,749.794983
08/01/2021,752.919006,786.429993,689.359009,761.283997,761.283997
11/01/2021,660.651978,660.651978,654.158997,654.158997,654.158997
12/01/2021,658.440002,658.557007,637.244019,637.244019,637.244019
13/01/2021,709.872986,709.872986,705.909973,705.909973,705.909973
14/01/2021,729.771973,730.46698,729.734985,730.41803,730.41803
15/01/2021,729.771973,753.05603,660.812012,691.692993,691.692993
19/01/2021,725.713989,725.713989,723.34198,723.34198,723.34198
20/01/2021,694.419983,703.096985,691.690002,702.97699,702.97699
21/01/2021,601.778992,601.778992,601.288025,601.288025,601.288025
22/01/2021,,,,,
25/01/2021,649.828003,656.666016,645.518005,654.481995,654.481995
26/01/2021,649.419006,651.219971,649.419006,651.133972,651.133972
27/01/2021,624.153992,624.534973,610.083008,610.187012,610.187012
28/01/2021,671.083008,678.619019,671.007996,676.828979,676.828979
29/01/2021,671.083008,757.216003,647.674988,699.258972,699.258972
01/02/2021,679.554016,680,678.317017,678.317017,678.317017
02/02/2021,728.867981,728.867981,726.598999,726.598999,726.598999
03/02/2021,763.35199,763.961975,763.35199,763.961975,763.961975
04/02/2021,756.552002,758.317993,756.552002,758.317993,758.317993
05/02/2021,756.552002,792.278015,751.671021,785.645996,785.645996
08/02/2021,889.265991,920.320007,889.200012,919.221985,919.221985
09/02/2021,939.903015,939.979004,939.721985,939.77301,939.77301
10/02/2021,918.578003,920.023987,917.817993,918.523987,918.523987
11/02/2021,959.221008,959.474976,959.176025,959.474976,959.474976
12/02/2021,959.221008,983.810974,943.823975,980.187012,980.187012
16/02/2021,982.314026,985.357971,981.932007,985.357971,985.357971
17/02/2021,,,,,
18/02/2021,1053.156982,1068.343018,1039.588013,1062.963013,1062.963013
19/02/2021,1062.501953,1142.968018,1042.64502,1138.578003,1138.578003
22/02/2021,1093.050049,1093.050049,1084.046997,1084.344971,1084.344971
23/02/2021,957.411987,970.86499,953.687988,964.932983,964.932983
24/02/2021,972.005005,978.526978,972.005005,978.526978,978.526978
25/02/2021,969.166016,974.848022,969.166016,971.716003,971.716003
26/02/2021,969.166016,974.848022,885.215027,914.051025,914.051025
01/03/2021,978.771973,986.768005,978.771973,986.557007,986.557007
02/03/2021,956.158997,956.783997,954.66803,955.929993,955.929993
03/03/2021,,,,,
04/03/2021,962.409973,972.924011,962.409973,972.810974,972.810974
05/03/2021,962.409973,986.947998,930.317017,978.132996,978.132996
08/03/2021,1043.02002,1057.338013,1042.983032,1057.282959,1057.282959
09/03/2021,1100.620972,1109.229004,1098.115967,1108.327026,1108.327026
10/03/2021,1133.078003,1136.508057,1123.978027,1125.78894,1125.78894
11/03/2021,1152.081055,1152.081055,1149.545044,1151.253052,1151.253052
12/03/2021,1152.081055,1155.464966,1095.871948,1132.353027,1132.353027
15/03/2021,1187.404053,1197.503052,1097.936035,1123.656982,1123.656982
16/03/2021,1119.186035,1126.595947,1066.420044,1126.285034,1126.285034
17/03/2021,1129.562988,1165.290039,1090.800049,1164.703979,1164.703979
18/03/2021,1167.435059,1190.813965,1097.125,1152.692993,1152.692993
19/03/2021,1154.730957,1183.232056,1125.676025,1172.689941,1172.689941
22/03/2021,1091.337036,1094.087036,1091.337036,1094.087036,1094.087036
23/03/2021,1091.337036,1121.922974,1071.031006,1090.125977,1090.125977
24/03/2021,1099.475952,1143.963989,1069.751953,1079.500977,1079.500977
25/03/2021,1044.472046,1064.612061,1016.463013,1047.725952,1047.725952
26/03/2021,1052.536987,1100.417969,1033.654053,1100.343018,1100.343018
29/03/2021,1155.363037,1163.874023,1155.363037,1162.654053,1162.654053
30/03/2021,1185.43396,1186.982056,1185.43396,1186.982056,1186.982056
31/03/2021,1202.656006,1207.265991,1193.317993,1194.187988,1194.187988
01/04/2021,1207.840942,1207.840942,1207.401001,1207.426025,1207.426025
05/04/2021,1234.331055,1234.331055,1230.000977,1230.944946,1230.944946
06/04/2021,1227.06604,1231.483032,1222.817017,1231.483032,1231.483032
07/04/2021,1182.677002,1182.677002,1181.446045,1182.619995,1182.619995
08/04/2021,1182.677002,1227.439941,1169.185059,1216.42395,1216.42395
09/04/2021,1216.395996,1243.833008,1216.347046,1233.383057,1233.383057
12/04/2021,1284.024048,1285.255981,1284.017944,1285.255981,1285.255981
13/04/2021,1352.355957,1360.892944,1346.32605,1351.526978,1351.526978
14/04/2021,1352.355957,1400.036987,1328.084961,1360.442993,1360.442993
15/04/2021,1396.983032,1402.75,1396.983032,1397.852051,1397.852051
16/04/2021,1396.983032,1407.105957,1336.661987,1393.977051,1393.977051
19/04/2021,1261.688965,1274.189941,1261.688965,1274.189941,1274.189941
20/04/2021,1283.160034,1290.629028,1281.853027,1289.880981,1289.880981
21/04/2021,1267.279053,1273.817017,1253.104004,1253.104004,1253.104004
22/04/2021,1200.386963,1200.386963,1193.692993,1193.692993,1193.692993
23/04/2021,1200.386963,1211.063965,1078.284058,1163.428955,1163.428955
26/04/2021,1209.588013,1221.859009,1209.588013,1221.859009,1221.859009
27/04/2021,1280.026978,1290.436035,1279.994995,1284.203979,1284.203979
28/04/2021,1280.026978,1314.454956,1251.776978,1285.629028,1285.629028
29/04/2021,1257.735962,1262.837036,1257.512939,1261.666016,1261.666016
30/04/2021,1257.735962,1342.686035,1257.512939,1337.473022,1337.473022
03/05/2021,1409.531982,1409.849976,1408.170044,1408.170044,1408.170044
04/05/2021,1388.952026,1388.972046,1366.589966,1369.156982,1369.156982
05/05/2021,,,,,
06/05/2021,1465.807983,1465.807983,1463.347046,1463.347046,1463.347046
07/05/2021,1465.807983,1520.024048,1431.578003,1473.187988,1473.187988
10/05/2021,1470.197998,1470.22998,1470.197998,1470.22998,1470.22998
11/05/2021,,,,,
12/05/2021,1482.687988,1484.447998,1422.592041,1424.222046,1424.222046
13/05/2021,1344.333008,1344.333008,1337.895996,1338.411987,1338.411987
14/05/2021,1344.333008,1436.72998,1316.307007,1404.964966,1404.964966
17/05/2021,1228.823975,1228.823975,1214.462036,1215.688965,1215.688965
18/05/2021,1217.53894,1217.53894,1201.97998,1215.350952,1215.350952
19/05/2021,962.172974,1019.017029,962.172974,1009.624023,1009.624023
20/05/2021,,,,,
21/05/2021,1066.166992,1104.484009,846.125,933.133972,933.133972
24/05/2021,845.015015,1011.640015,827.27002,998.070984,998.070984
25/05/2021,,,,,
26/05/2021,1020.325012,1030.83606,1016.232971,1028.277954,1028.277954
27/05/2021,1014.210022,1025.546997,1014.210022,1025.546997,1025.546997
28/05/2021,1014.210022,1025.546997,894.502014,902.142029,902.142029
01/06/2021,958.148987,965.90802,951.611023,965.758972,965.758972
02/06/2021,1010.453003,1012.794983,1001.554993,1001.554993,1001.554993
03/06/2021,1038.92395,1038.983032,1035.447021,1036.85498,1036.85498
04/06/2021,1038.92395,1050.738037,943.268005,992.544983,992.544983
07/06/2021,916.34198,916.34198,916.34198,916.34198,916.34198
08/06/2021,899.458008,902.325012,893.726013,901.323975,901.323975
09/06/2021,949.098999,949.098999,947.646973,947.646973,947.646973
10/06/2021,,,,,
11/06/2021,939.708984,955.507019,920.130005,921.640015,921.640015
14/06/2021,998.421997,1005.982971,997.997009,1002.387024,1002.387024
15/06/2021,995.572021,995.572021,995.557007,995.557007,995.557007
16/06/2021,959.786011,963.072998,957.526001,958.179016,958.179016
17/06/2021,937.588989,937.588989,936.221008,936.916992,936.916992
18/06/2021,937.588989,949.583008,871.460022,884.857971,884.857971
21/06/2021,778.088989,778.088989,775.768982,776.677979,776.677979
22/06/2021,773.591003,775.60199,762.348022,773.778992,773.778992
23/06/2021,793.809021,793.809021,793.809021,793.809021,793.809021
24/06/2021,836.93103,838.044983,836.93103,838.044983,838.044983
25/06/2021,836.93103,853.008972,757.653992,772.387024,772.387024
28/06/2021,844.416992,848.663025,835.73999,837.677979,837.677979
29/06/2021,882.135986,882.135986,880.815002,881.517029,881.517029
30/06/2021,864.690979,868.539978,863.98999,867.512024,867.512024
01/07/2021,827.606995,830.174988,825.400024,828.08197,828.08197
02/07/2021,827.606995,835.205994,801.544983,816.948975,816.948975
06/07/2021,850.505981,876.547974,837.057983,853.127014,853.127014
07/07/2021,871.505005,871.505005,871.505005,871.505005,871.505005
08/07/2021,816.117004,816.117004,816.117004,816.117004,816.117004
09/07/2021,809.393005,838.067017,793.646973,837.802979,837.802979
12/07/2021,804.218018,804.218018,804.218018,804.218018,804.218018
13/07/2021,788.294983,789.789978,786.987976,786.987976,786.987976
14/07/2021,788.294983,802.770996,761.234009,795.151001,795.151001
15/07/2021,769.607971,772.906982,768.739014,772.343018,772.343018
16/07/2021,769.607971,779.552002,748.565979,763.070007,763.070007
19/07/2021,734.017029,739.088989,734.017029,738.731995,738.731995
20/07/2021,710.861023,711.606018,709.612,710.117981,710.117981
21/07/2021,765.585999,773.414978,765.562988,771.434021,771.434021
22/07/2021,779.471008,781.153015,777.396973,778.713013,778.713013
23/07/2021,779.471008,800.872009,774.710022,793.835022,793.835022
26/07/2021,885.231018,890.801025,879.049988,885.109009,885.109009
27/07/2021,905.603027,907.127014,902.169983,907.127014,907.127014
28/07/2021,938.333984,938.333984,938.333984,938.333984,938.333984
29/07/2021,932.585022,937.75,932.164001,936.89801,936.89801
30/07/2021,932.585022,958.377991,912.903992,955.030029,955.030029
02/08/2021,959.315002,965.968994,959.197021,965.093018,965.093018
03/08/2021,928.346985,928.346985,928.346985,928.346985,928.346985
04/08/2021,977.062012,977.062012,977.062012,977.062012,977.062012
05/08/2021,1005.536987,1005.536987,1005.536987,1005.536987,1005.536987
06/08/2021,1009.895996,1053.921021,986.192017,1041.157959,1041.157959
09/08/2021,1084.359985,1138.515991,1045.853027,1113.63501,1113.63501
10/08/2021,1130.55603,1134.401978,1130.55603,1132.077026,1132.077026
11/08/2021,1130.55603,1167.949951,1118.920044,1157.258057,1157.258057
12/08/2021,1101.880005,1103.203003,1097.234985,1097.234985,1097.234985
13/08/2021,1101.880005,1185.595947,1088.385986,1183.170044,1183.170044
16/08/2021,1167.017944,1174.890015,1165.911011,1169.593994,1169.593994
17/08/2021,1123.244019,1126.411011,1118.203979,1118.203979,1118.203979
18/08/2021,1116.766968,1127.063965,1116.766968,1124.41394,1124.41394
19/08/2021,1176.270996,1176.270996,1168.225952,1172.947021,1172.947021
20/08/2021,1176.270996,1236.354004,1168.225952,1230.014038,1230.014038
23/08/2021,1259.241943,1259.802979,1254.770996,1258.116943,1258.116943
24/08/2021,1259.241943,1263.889038,1196.92395,1217.427979,1217.427979
25/08/2021,1229.593018,1232.687012,1225.44397,1225.526001,1225.526001
26/08/2021,1184.187012,1188.162964,1182.197021,1187.329956,1187.329956
27/08/2021,1184.187012,1233.984985,1159.296997,1231.854004,1231.854004
30/08/2021,1227.206055,1237.474976,1190.722046,1231.430054,1231.430054
31/08/2021,1225.767944,1234.389038,1179.953979,1210.519043,1210.519043
01/09/2021,1271.69397,1279.531982,1271.69397,1276.046997,1276.046997
02/09/2021,1303.755005,1303.807007,1299.727051,1300.124023,1300.124023
03/09/2021,1303.755005,1341.369019,1265.625977,1306.213013,1306.213013
07/09/2021,1181.595947,1188.438965,1176.860962,1184.375,1184.375
08/09/2021,1182.921021,1204.553955,1182.921021,1204.553955,1204.553955
09/09/2021,1197.485962,1200.323975,1195.161987,1197.217041,1197.217041
10/09/2021,1197.485962,1215.204956,1129.281982,1136.430054,1136.430054
13/09/2021,1166.744019,1196.116943,1109.099976,1149.401978,1149.401978
14/09/2021,1182.764038,1189.963013,1182.764038,1189.963013,1189.963013
15/09/2021,1235.064941,1235.134033,1232.253052,1233.185059,1233.185059
16/09/2021,1221.598022,1223.292969,1219.56604,1219.988037,1219.988037
17/09/2021,1221.598022,1233.944946,1185.935059,1193.483032,1193.483032
20/09/2021,1082.456055,1092.96106,1082.456055,1092.96106,1092.96106
21/09/2021,1082.456055,1094.448975,1010.382019,1016.327026,1016.327026
22/09/2021,1025.772949,1102.072998,996.356018,1089.546997,1089.546997
23/09/2021,1121.240967,1124.170044,1114.715942,1116.171021,1116.171021
24/09/2021,1121.240967,1128.894043,1009.127014,1071.16394,1071.16394
27/09/2021,1066.569946,1074.168945,1066.462036,1074.168945,1074.168945
28/09/2021,1066.569946,1074.949951,1014.679016,1033.215942,1033.215942
29/09/2021,1020.789978,1021.77301,1018.159973,1018.435974,1018.435974
30/09/2021,1082.219971,1082.833008,1079.905029,1081.38501,1081.38501
01/10/2021,1082.219971,1195.45105,1073.529053,1188.782959,1188.782959
04/10/2021,1210.813965,1212.875,1207.520996,1208.863037,1208.863037
05/10/2021,1273.94104,1274.159058,1273.01001,1274.159058,1274.159058
06/10/2021,1325.850952,1329.637939,1322.661011,1323.484009,1323.484009
07/10/2021,1320.654053,1322.474976,1309.260986,1310.098022,1310.098022
08/10/2021,1320.654053,1348.871948,1301.661011,1309.555054,1309.555054
11/10/2021,1305.93396,1362.756958,1291.833008,1343.447998,1343.447998
12/10/2021,1324.685059,1326.776978,1324.685059,1326.712036,1326.712036
13/10/2021,1324.685059,1353.762939,1293.739014,1345.493042,1345.493042
14/10/2021,1383.532959,1383.734009,1377.958008,1378.020996,1378.020996
15/10/2021,1383.532959,1471.392944,1363.154053,1443.477051,1443.477051
18/10/2021,1440.541016,1441.134033,1435.343994,1435.343994,1435.343994
19/10/2021,1440.541016,1483.069946,1435.166016,1481.224976,1481.224976
20/10/2021,1540.912964,1544.910034,1536.494995,1543.843018,1543.843018
21/10/2021,1540.912964,1569.041016,1477.541016,1490.380981,1490.380981
22/10/2021,1488.675049,1513.317993,1431.489014,1444.514038,1444.514038
25/10/2021,1504.323975,1506.272949,1501.63501,1506.202026,1506.202026
26/10/2021,1476.505981,1478.436035,1462.842041,1469.249023,1469.249023
27/10/2021,1476.505981,1494.993042,1391.307007,1406.019043,1406.019043
28/10/2021,1412.061035,1501.465942,1391.344971,1491.730957,1491.730957
29/10/2021,1475.68396,1531.616943,1469.512939,1522.083008,1522.083008
01/11/2021,1497.368042,1518.639038,1454.329956,1486.755981,1486.755981
02/11/2021,1495.719971,1567.197021,1486.350952,1550.520996,1550.520996
03/11/2021,1548.973022,1567.531006,1517.781982,1559.776978,1559.776978
04/11/2021,1552.993042,1559.107056,1500.551025,1523.134033,1523.134033
05/11/2021,1518.410034,1547.764038,1508.874023,1518.619995,1518.619995
08/11/2021,1639.969971,1659.967041,1636.947021,1659.967041,1659.967041
09/11/2021,1656.495972,1659.015015,1652.810059,1656.214966,1656.214966
10/11/2021,1601.612061,1601.612061,1581.317993,1587.738037,1587.738037
11/11/2021,1617.186035,1617.410034,1614.487061,1614.602051,1614.602051
12/11/2021,1617.186035,1627.196045,1541.207031,1581.968018,1581.968018
15/11/2021,1590.765991,1635.550049,1572.868042,1579.750977,1579.750977
16/11/2021,1486.899048,1488.458008,1482.409058,1484.097046,1484.097046
17/11/2021,1471.359009,1474.713013,1466.829956,1468.18396,1468.18396
18/11/2021,1471.359009,1497.904053,1382.165039,1407.087036,1407.087036
19/11/2021,1413.067017,1451.626953,1369.728027,1443.660034,1443.660034
22/11/2021,1406.295044,1406.295044,1397.264038,1400.088013,1400.088013
23/11/2021,1442.081055,1445.93103,1441.133057,1445.104004,1445.104004
24/11/2021,1424.011963,1427.125977,1423.03894,1423.714966,1423.714966
26/11/2021,1486.972046,1495.676025,1331.698975,1365.598022,1365.598022
29/11/2021,1402.265015,1471.078979,1402.265015,1460.80896,1460.80896
30/11/2021,1464.33606,1466.840942,1459.141968,1462.156982,1462.156982
01/12/2021,1451.43103,1456.397949,1450.810059,1455.569946,1455.569946
02/12/2021,1449.324951,1449.324951,1441.488037,1441.488037,1441.488037
03/12/2021,1449.324951,1467.699951,1328.842041,1367.136963,1367.136963
06/12/2021,1265.569946,1286.956055,1205.704956,1286.615967,1286.615967
07/12/2021,1298.156982,1303.328003,1294.748047,1302.112061,1302.112061
08/12/2021,1298.156982,1332.531982,1269.232056,1320.557983,1320.557983
09/12/2021,1310.47998,1330.744019,1229.743042,1251.322998,1251.322998
10/12/2021,1248.748047,1286.230957,1214.034058,1237.784058,1237.784058
13/12/2021,1283.119019,1284.671021,1156.817017,1177.243042,1177.243042
14/12/2021,1197.396973,1216.567017,1197.396973,1215.553955,1215.553955
15/12/2021,1197.396973,5062.926758,1167.58606,1249.534058,1249.534058
16/12/2021,1239.272949,1259.557983,1221.614014,1230.687012,1230.687012
17/12/2021,1225.219971,1225.240967,1158.952026,1188.078979,1188.078979
20/12/2021,1214.397949,1214.397949,1159.292969,1205.177002,1205.177002
21/12/2021,1192.031006,1249.993042,1192.031006,1242.833984,1242.833984
22/12/2021,1244.734009,1244.847046,1236.531006,1239.149048,1239.149048
23/12/2021,1244.734009,1301.229004,1220.689941,1288.151001,1288.151001
27/12/2021,1295.230957,1295.230957,1288.269043,1289.650024,1289.650024
28/12/2021,1206.920044,1208.30896,1203.81604,1208.30896,1208.30896
29/12/2021,1189.592041,1190.133057,1163.969971,1165.422974,1165.422974
30/12/2021,1183.312012,1186.918945,1181.256958,1185.579956,1185.579956
31/12/2021,1183.312012,1215.842041,1154.271973,1166.293945,1166.293945
03/01/2022,1201.71106,1205.880981,1163.5,1171.187988,1171.187988
04/01/2022,1178.803955,1179.129028,1174.48999,1175.176025,1175.176025
05/01/2022,1102.972046,1108.593994,1101.337036,1108.593994,1108.593994
06/01/2022,1093.577026,1093.577026,1090.906006,1090.906006,1090.906006
07/01/2022,1093.577026,1093.577026,1024.328979,1039.214966,1039.214966
10/01/2022,979.68103,984.593994,978.942993,983.421021,983.421021
11/01/2022,1014.617981,1017.127014,1014.359985,1016.728027,1016.728027
12/01/2022,1014.617981,1056.189941,1010.745972,1049.265991,1049.265991
13/01/2022,1048.864014,1059.578979,1014.291992,1023.646973,1023.646973
14/01/2022,1018.507019,1038.530029,1005.281982,1037.76001,1037.76001
18/01/2022,1011.080017,1020.575012,987.052002,1009.148987,1009.148987
19/01/2022,1012.375977,1186.607056,983.788025,992.244995,992.244995
20/01/2022,996.453979,1032.881958,987.929016,992.429016,992.429016
21/01/2022,976.171021,976.171021,834.588989,855.965027,855.965027
24/01/2022,828.606995,833.854004,828.572021,832.468018,832.468018
25/01/2022,834.859985,841.221985,834.859985,841.065979,841.065979
26/01/2022,835.689026,835.689026,835.689026,835.689026,835.689026
27/01/2022,830.916992,836.559998,830.367981,833.646973,833.646973
28/01/2022,830.916992,863.825989,820.29303,861.127991,861.127991
31/01/2022,885.698975,886.552002,885.25,885.421997,885.421997
01/02/2022,899.065979,903.213013,898.575989,903.202026,903.202026
02/02/2022,864.093018,864.325012,862.796997,863.138977,863.138977
03/02/2022,859.807983,863.01001,859.807983,862.135986,862.135986
04/02/2022,859.807983,950.177002,859.807983,944.549988,944.549988
07/02/2022,1025.916992,1026.833984,1020.018005,1020.846985,1020.846985
08/02/2022,1018.893982,1022.286987,1018.893982,1022.13501,1022.13501
09/02/2022,1041.060059,1041.072021,1036.680054,1036.761963,1036.761963
10/02/2022,1016.875,1018.252014,1013.544983,1013.544983,1013.544983
11/02/2022,1016.875,1018.252014,969.46698,973.619019,973.619019
14/02/2022,967.390991,977.778992,949.479004,961.906006,961.906006
15/02/2022,1011.166016,1011.166016,1011.166016,1011.166016,1011.166016
16/02/2022,1016.179016,1019.325989,1016.156982,1017.427979,1017.427979
17/02/2022,1016.179016,1019.325989,928.291992,937.099976,937.099976
18/02/2022,939.098022,947.197998,911.452026,919.513977,919.513977
22/02/2022,859.905029,871.288025,831.713013,865.598022,865.598022
23/02/2022,862.778015,897.14502,859.338989,859.723022,859.723022
24/02/2022,855.421997,864.309021,855.421997,863.424011,863.424011
25/02/2022,855.421997,900.518982,855.421997,890.161011,890.161011
28/02/2022,861.445984,945.137024,854.203003,939.890991,939.890991
01/03/2022,993.791992,995.934021,992.025024,995.934021,995.934021
02/03/2022,993.791992,1012.30603,977.252991,985.479004,985.479004
03/03/2022,954.958984,957.302979,953.677002,954.401978,954.401978
04/03/2022,954.958984,957.302979,881.997986,887.254028,887.254028
07/03/2022,853.221008,855.950012,852.432007,853.780029,853.780029
08/03/2022,866.620972,870.572998,866.502991,870.572998,870.572998
09/03/2022,866.620972,945.39801,866.502991,930.130005,930.130005
10/03/2022,884.942993,886.664001,884.942993,886.362976,886.362976
11/03/2022,884.942993,899.723999,860.401978,871.901978,871.901978
14/03/2022,849.633972,880.179016,846.382019,868.004028,868.004028
15/03/2022,880.341003,894.343018,857.489014,884.283997,884.283997
16/03/2022,885.84198,930.778015,878.148987,925.723022,925.723022
17/03/2022,921.635986,930.372009,916.695984,924.137024,924.137024
18/03/2022,927.429993,961.226013,913.815979,950.88501,950.88501
21/03/2022,942.492004,950.271973,927.76001,944.794006,944.794006
22/03/2022,944.297974,987.633972,939.455017,979.952026,979.952026
23/03/2022,976.572998,984.992004,960.052002,975.776978,975.776978
24/03/2022,979.453003,1017.213989,977.463013,1010.577026,1010.577026
25/03/2022,1013.435974,1035.250977,1007.859985,1018.353027,1018.353027
28/03/2022,1098.301025,1100.609009,1096.717041,1099.651001,1099.651001
29/03/2022,1093.063965,1093.178955,1089.063965,1089.063965,1089.063965
30/03/2022,1093.063965,1106.880005,1081.895996,1094.332031,1094.332031
31/03/2022,1064.139038,1064.139038,1060.800049,1061.814941,1061.814941
01/04/2022,1064.139038,1091.563965,1033.087036,1085.802002,1085.802002
04/04/2022,1099.041016,1113.380981,1063.880981,1089.93396,1089.93396
05/04/2022,1092.954956,1106.993042,1072.876953,1074.472046,1074.472046
06/04/2022,1079.633057,1081.595947,1010.159973,1020.22998,1020.22998
07/04/2022,1015.008972,1017.018982,1014.88501,1016.520996,1016.520996
08/04/2022,1015.008972,1029.063965,1001.421021,1004.159973,1004.159973
11/04/2022,922.526001,932.612,919.96698,932.612,932.612
12/04/2022,931.940002,932.442993,929.267029,932.179016,932.179016
13/04/2022,931.940002,968.359009,929.267029,963.229004,963.229004
14/04/2022,937.666992,938.60199,937.517029,937.517029,937.517029
18/04/2022,952.10199,953.267029,950.815002,951.794983,951.794983
19/04/2022,966.073975,968.888977,965.940979,968.888977,968.888977
20/04/2022,966.791016,968.973022,966.458984,967.010986,967.010986
21/04/2022,966.791016,998.187988,947.921997,949.14801,949.14801
22/04/2022,947.79303,950.327026,919.612976,926.278015,926.278015
25/04/2022,940.60199,944.690002,939.61499,942.096008,942.096008
26/04/2022,893.252014,894.16803,890.507019,890.507019,890.507019
27/04/2022,909.734009,910.273987,909.335022,909.460999,909.460999
28/04/2022,923.036987,923.106018,919.164978,921.315002,921.315002
29/04/2022,923.036987,924.583008,881.916016,890.622009,890.622009
02/05/2022,892.804016,895.687988,891.802979,891.802979,891.802979
03/05/2022,892.804016,895.687988,866.242004,867.091003,867.091003
04/05/2022,872.374023,923.905029,869.419983,922.505981,922.505981
05/05/2022,920.776001,923.135986,835.989014,846.911987,846.911987
06/05/2022,849.10199,851.908997,824.440002,837.142029,837.142029
09/05/2022,715.679016,721.296997,713.187012,721.296997,721.296997
10/05/2022,703.382019,714.390015,703.164001,709.775024,709.775024
11/05/2022,657.872009,662.44397,656.401001,660.84198,660.84198
12/05/2022,630.463013,633.322021,629.617981,629.869019,629.869019
13/05/2022,630.463013,696.729004,629.617981,672.471008,672.471008
16/05/2022,674.583008,675.700989,673.146973,673.697021,673.697021
17/05/2022,674.583008,691.278992,663.776001,677.940002,677.940002
18/05/2022,651.156982,653.096985,650.117004,653.096985,653.096985
19/05/2022,672.439026,672.439026,669.073975,669.073975,669.073975
20/05/2022,672.439026,682.187988,641.47998,650.341003,650.341003
23/05/2022,658.825012,658.825012,654.909973,655.919983,655.919983
24/05/2022,660.330017,661.137024,659.715027,660.025024,660.025024
25/05/2022,660.330017,672.495972,653.164978,659.926025,659.926025
26/05/2022,662.619995,662.960999,617.159973,642.359985,642.359985
27/05/2022,643.52301,646.017029,614.169983,625.79303,625.79303
31/05/2022,694.754028,701.932983,682.754028,689.843994,689.843994
01/06/2022,643.786011,647.442017,642.570007,647.283997,647.283997
02/06/2022,659.184998,664.513,658.841003,663.142029,663.142029
03/06/2022,659.184998,665.189026,636.864014,641.577026,641.577026
06/06/2022,651.463989,687.705994,649.588013,677.197998,677.197998
07/06/2022,676.966003,677.517029,675.952026,675.952026,675.952026
08/06/2022,658.528992,658.658997,656.666016,656.666016,656.666016
09/06/2022,653.616028,653.721008,651.544983,651.544983,651.544983
10/06/2022,653.616028,655.005981,622.385986,627.908997,627.908997
